country,country_code,continent,population,indicator,daily_count,date,rate_14_day,source
India,IND,Asia,1380004385,deaths,3,1/4/2020,0.023188332,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,15,2/4/2020,0.034057863,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,6,3/4/2020,0.03768104,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,12,4/4/2020,0.046376664,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,9,5/4/2020,0.052898383,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,32,6/4/2020,0.073912809,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,5,7/4/2020,0.076086715,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,35,8/4/2020,0.101448953,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,17,9/4/2020,0.110869213,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,33,10/4/2020,0.131883639,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,40,11/4/2020,0.159419783,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,34,12/4/2020,0.179709574,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,35,13/4/2020,0.202173271,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,31,14/4/2020,0.222463061,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,38,15/4/2020,0.247825299,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,37,16/4/2020,0.263767278,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,23,17/4/2020,0.276086079,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,43,18/4/2020,0.298549776,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,27,19/4/2020,0.311593213,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,36,20/4/2020,0.314491754,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,47,21/4/2020,0.34492644,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,50,22/4/2020,0.355795971,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,41,23/4/2020,0.37318722,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,37,24/4/2020,0.376085761,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,57,25/4/2020,0.388404563,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,49,26/4/2020,0.399274094,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,48,27/4/2020,0.408694354,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,62,28/4/2020,0.43115805,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,73,29/4/2020,0.456520289,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,67,30/4/2020,0.47825935,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,73,1/5/2020,0.514491119,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,71,2/5/2020,0.534780909,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,83,3/5/2020,0.575360491,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,72,4/5/2020,0.601447364,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,195,5/5/2020,0.7086934,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,126,6/5/2020,0.763765689,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,89,7/5/2020,0.798548187,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,103,8/5/2020,0.846374122,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,95,9/5/2020,0.873910267,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,128,10/5/2020,0.931156462,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,97,11/5/2020,0.966663595,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,87,12/5/2020,0.98477948,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,122,13/5/2020,1.020286613,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,134,14/5/2020,1.068837183,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,100,15/5/2020,1.088402339,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,103,16/5/2020,1.111590671,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,120,17/5/2020,1.13840218,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,157,18/5/2020,1.199996187,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,134,19/5/2020,1.155793429,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,140,20/5/2020,1.165938324,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,132,21/5/2020,1.197097645,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,148,22/5/2020,1.229706237,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,137,23/5/2020,1.260140923,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,147,24/5/2020,1.273908996,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,154,25/5/2020,1.315213212,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,146,26/5/2020,1.3579667,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,170,27/5/2020,1.392749198,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,194,28/5/2020,1.43622732,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,175,29/5/2020,1.490574974,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,265,30/5/2020,1.607965905,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,193,31/5/2020,1.660864288,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,230,1/6/2020,1.71376267,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,204,2/6/2020,1.764487147,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,217,3/6/2020,1.820284071,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,260,4/6/2020,1.9130374,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,273,5/6/2020,2.003616822,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,294,6/6/2020,2.117384576,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,287,7/6/2020,2.218833529,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,206,8/6/2020,2.256514569,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,331,9/6/2020,2.390572114,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,279,10/6/2020,2.46955737,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,357,11/6/2020,2.587672937,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,396,12/6/2020,2.747817356,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,386,13/6/2020,2.835498236,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,311,14/6/2020,2.921005211,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,325,15/6/2020,2.989845572,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,380,16/6/2020,3.117381399,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,2003,17/6/2020,4.411580185,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,334,18/6/2020,4.465203203,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,336,19/6/2020,4.510855232,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,375,20/6/2020,4.569550697,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,306,21/6/2020,4.58331877,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,445,22/6/2020,4.756506625,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,312,23/6/2020,4.742738553,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,465,24/6/2020,4.877520733,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,418,25/6/2020,4.921723491,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,407,26/6/2020,4.929694481,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,384,27/6/2020,4.92824521,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,410,28/6/2020,4.999984112,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,380,29/6/2020,5.039839058,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,418,30/6/2020,5.067375203,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,507,1/7/2020,3.983320676,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,434,2/7/2020,4.055784214,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,379,3/7/2020,4.086943535,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,442,4/7/2020,4.135494106,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,613,5/7/2020,4.357957167,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,425,6/7/2020,4.343464459,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,467,7/7/2020,4.455782943,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,482,8/7/2020,4.468101744,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,487,9/7/2020,4.518101586,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,475,10/7/2020,4.567376791,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,519,11/7/2020,4.665202567,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,551,12/7/2020,4.767376156,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,500,13/7/2020,4.854332401,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,553,14/7/2020,4.952158177,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,582,15/7/2020,5.006505831,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,606,16/7/2020,5.131143116,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,687,17/7/2020,5.354330813,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,671,18/7/2020,5.520272314,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,543,19/7/2020,5.469547838,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,681,20/7/2020,5.655054495,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,587,21/7/2020,5.74201074,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,648,22/7/2020,5.862300213,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1129,23/7/2020,6.327516126,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,740,24/7/2020,6.519544501,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,757,25/7/2020,6.692007721,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,705,26/7/2020,6.80360157,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,708,27/7/2020,6.954325728,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,654,28/7/2020,7.027513902,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,768,29/7/2020,7.162296082,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,775,30/7/2020,7.284759461,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,779,31/7/2020,7.351425916,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,764,1/8/2020,7.418817006,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,853,2/8/2020,7.643453974,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,771,3/8/2020,7.708671158,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,803,4/8/2020,7.865192399,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,857,5/8/2020,8.016641193,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,904,6/8/2020,7.853598233,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,886,7/8/2020,7.959394999,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,933,8/8/2020,8.086930825,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,861,9/8/2020,8.199973944,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1007,10/8/2020,8.416639922,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,871,11/8/2020,8.5738858,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,834,12/8/2020,8.621711735,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,942,13/8/2020,8.742725843,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1007,14/8/2020,8.907942709,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,996,15/8/2020,9.076058117,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,944,16/8/2020,9.141999936,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,941,17/8/2020,9.265187951,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,876,18/8/2020,9.318086333,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1092,19/8/2020,9.488375647,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,977,20/8/2020,9.54127403,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,983,21/8/2020,9.611563662,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,945,22/8/2020,9.620259286,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,912,23/8/2020,9.657215691,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,836,24/8/2020,9.533303041,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,848,25/8/2020,9.516636427,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1059,26/8/2020,9.679679387,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1023,27/8/2020,9.738374853,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1057,28/8/2020,9.774606622,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1021,29/8/2020,9.792722506,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,948,30/8/2020,9.795621048,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,971,31/8/2020,9.817360109,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,759,1/9/2020,9.73257777,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1105,2/9/2020,9.74199803,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1043,3/9/2020,9.789823965,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1096,4/9/2020,9.871707763,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1089,5/9/2020,9.976055257,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1065,6/9/2020,10.08692447,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1016,7/9/2020,10.21735884,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1133,8/9/2020,10.42387992,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1115,9/9/2020,10.4644595,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1172,10/9/2020,10.57243017,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1209,11/9/2020,10.68257475,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1201,12/9/2020,10.81300912,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1114,13/9/2020,10.93329859,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1136,14/9/2020,11.05286343,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1054,15/9/2020,11.26663087,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1290,16/9/2020,11.40068841,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1132,17/9/2020,11.46518096,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1174,18/9/2020,11.52170252,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1247,19/9/2020,11.63619491,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1133,20/9/2020,11.68547012,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1130,21/9/2020,11.76807855,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1053,22/9/2020,11.71010772,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1085,23/9/2020,11.68836866,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1129,24/9/2020,11.65720934,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1141,25/9/2020,11.60793413,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1089,26/9/2020,11.52677497,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1124,27/9/2020,11.53402132,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1039,28/9/2020,11.46373169,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,776,29/9/2020,11.26228305,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1179,30/9/2020,11.18184853,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1181,1/10/2020,11.21735566,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1095,2/10/2020,11.16010947,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1069,3/10/2020,11.03112437,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,940,4/10/2020,10.89126974,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,903,5/10/2020,10.72677751,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,884,6/10/2020,10.60431413,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,986,7/10/2020,10.53257523,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,971,8/10/2020,10.41808284,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,964,9/10/2020,10.28982238,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,926,10/10/2020,10.17170681,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,918,11/10/2020,10.02243192,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,816,12/10/2020,9.860838232,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,706,13/10/2020,9.810113756,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,730,14/10/2020,9.484752471,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,680,15/10/2020,9.121710146,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,895,16/10/2020,8.97678307,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,837,17/10/2020,8.808667662,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1033,18/10/2020,8.876058753,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,579,19/10/2020,8.64127689,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,587,20/10/2020,8.426060182,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,717,21/10/2020,8.231133266,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,702,22/10/2020,8.036206349,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,690,23/10/2020,7.837656255,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,650,24/10/2020,7.63765689,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,578,25/10/2020,7.391280862,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/1/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,3/1/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,4/1/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,5/1/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,6/1/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,7/1/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,8/1/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,9/1/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,10/1/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,11/1/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,12/1/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,13/1/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,14/1/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,15/1/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,16/1/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,17/1/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,18/1/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,19/1/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,20/1/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,21/1/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,22/1/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,23/1/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,24/1/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,25/1/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,26/1/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,27/1/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,28/1/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,29/1/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,30/1/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,31/1/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2,1/2/2020,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/2/2020,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,3/2/2020,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,4/2/2020,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,5/2/2020,0.00450132,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,6/2/2020,0.00450132,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,7/2/2020,0.00600176,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,8/2/2020,0.00600176,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,9/2/2020,0.00600176,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4,10/2/2020,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,11/2/2020,0.013503961,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,12/2/2020,0.013503961,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,13/2/2020,0.015004401,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,14/2/2020,0.015004401,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,15/2/2020,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,16/2/2020,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,17/2/2020,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,18/2/2020,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,19/2/2020,0.010503081,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,20/2/2020,0.010503081,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,21/2/2020,0.009002641,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,22/2/2020,0.009002641,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,23/2/2020,0.010503081,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,24/2/2020,0.00450132,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,25/2/2020,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2,26/2/2020,0.00600176,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5,27/2/2020,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4,28/2/2020,0.018005281,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,8,29/2/2020,0.030008802,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,12,1/3/2020,0.048014083,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5,2/3/2020,0.055516284,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,22,3/3/2020,0.088525966,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,40,4/3/2020,0.148543571,"Epidemic intelligence, national daily data"
